frame,true_person_count,fake_person_count,dataset_x,yolo_count,yolo_max_conf,yolo_decision,dataset_y,llava_count,llava_confidence,llava_scene
frame_1546.jpg,2,2,part1,2,0.737756073474884,person,video2,1,0.95,"This image depicts a busy urban scene with a pedestrian crossing the street at a crosswalk. The environment includes buildings, a street corner with traffic lights and signs, and vehicles on the road. There is one person visible in the image, who appears to be walking across the street. The overall atmosphere suggests a typical day in a city with moderate foot traffic."
frame_1546.jpg,2,2,video2,2,0.7543885707855225,person,part1,2,0.85,"The image depicts a city street scene, with a bus parked at the curb and pedestrians on the sidewalk. There are two visible pedestrians: one walking to the left of the frame and another standing in the crosswalk. The bus's side mirror reflects an image that could be mistaken for a person due to its position and angle, but it is clearly a vehicle part and not a human being. Additionally, there is a poster with a human image in the store window, which is not a real person."
frame_1546.jpg,2,2,video2,2,0.7543885707855225,person,video2,1,0.95,"This image depicts a busy urban scene with a pedestrian crossing the street at a crosswalk. The environment includes buildings, a street corner with traffic lights and signs, and vehicles on the road. There is one person visible in the image, who appears to be walking across the street. The overall atmosphere suggests a typical day in a city with moderate foot traffic."
frame_1546.jpg,2,1,part1,2,0.737756073474884,person,part1,2,0.85,"The image depicts a city street scene, with a bus parked at the curb and pedestrians on the sidewalk. There are two visible pedestrians: one walking to the left of the frame and another standing in the crosswalk. The bus's side mirror reflects an image that could be mistaken for a person due to its position and angle, but it is clearly a vehicle part and not a human being. Additionally, there is a poster with a human image in the store window, which is not a real person."
frame_1546.jpg,2,1,part1,2,0.737756073474884,person,video2,1,0.95,"This image depicts a busy urban scene with a pedestrian crossing the street at a crosswalk. The environment includes buildings, a street corner with traffic lights and signs, and vehicles on the road. There is one person visible in the image, who appears to be walking across the street. The overall atmosphere suggests a typical day in a city with moderate foot traffic."
frame_1546.jpg,2,1,video2,2,0.7543885707855225,person,part1,2,0.85,"The image depicts a city street scene, with a bus parked at the curb and pedestrians on the sidewalk. There are two visible pedestrians: one walking to the left of the frame and another standing in the crosswalk. The bus's side mirror reflects an image that could be mistaken for a person due to its position and angle, but it is clearly a vehicle part and not a human being. Additionally, there is a poster with a human image in the store window, which is not a real person."
frame_1546.jpg,2,1,video2,2,0.7543885707855225,person,video2,1,0.95,"This image depicts a busy urban scene with a pedestrian crossing the street at a crosswalk. The environment includes buildings, a street corner with traffic lights and signs, and vehicles on the road. There is one person visible in the image, who appears to be walking across the street. The overall atmosphere suggests a typical day in a city with moderate foot traffic."
frame_1547.jpg,2,1,part1,2,0.7682051062583923,person,part1,2,0.85,"The image depicts an urban scene with a bus stopped at a bus stop in front of a building with arched doorways and awnings. There are two pedestrians visible: one walking to the left of the frame and another standing on the sidewalk to the right. The bus appears to be a public transit vehicle, and there is no evidence of any other people or objects that could be mistaken for humans in this image."
frame_1547.jpg,2,1,part1,2,0.7682051062583923,person,video2,1,1.0,"This scene depicts a city street with a crosswalk. There is one pedestrian standing in the crosswalk, and there's a poster of a person on the ground. The environment suggests an urban setting with buildings and traffic lights visible."
frame_1547.jpg,2,1,video2,2,0.7796832919120789,person,part1,2,0.85,"The image depicts an urban scene with a bus stopped at a bus stop in front of a building with arched doorways and awnings. There are two pedestrians visible: one walking to the left of the frame and another standing on the sidewalk to the right. The bus appears to be a public transit vehicle, and there is no evidence of any other people or objects that could be mistaken for humans in this image."
frame_1547.jpg,2,1,video2,2,0.7796832919120789,person,video2,1,1.0,"This scene depicts a city street with a crosswalk. There is one pedestrian standing in the crosswalk, and there's a poster of a person on the ground. The environment suggests an urban setting with buildings and traffic lights visible."
frame_1547.jpg,2,1,part1,2,0.7682051062583923,person,part1,2,0.85,"The image depicts an urban scene with a bus stopped at a bus stop in front of a building with arched doorways and awnings. There are two pedestrians visible: one walking to the left of the frame and another standing on the sidewalk to the right. The bus appears to be a public transit vehicle, and there is no evidence of any other people or objects that could be mistaken for humans in this image."
frame_1547.jpg,2,1,part1,2,0.7682051062583923,person,video2,1,1.0,"This scene depicts a city street with a crosswalk. There is one pedestrian standing in the crosswalk, and there's a poster of a person on the ground. The environment suggests an urban setting with buildings and traffic lights visible."
frame_1547.jpg,2,1,video2,2,0.7796832919120789,person,part1,2,0.85,"The image depicts an urban scene with a bus stopped at a bus stop in front of a building with arched doorways and awnings. There are two pedestrians visible: one walking to the left of the frame and another standing on the sidewalk to the right. The bus appears to be a public transit vehicle, and there is no evidence of any other people or objects that could be mistaken for humans in this image."
frame_1547.jpg,2,1,video2,2,0.7796832919120789,person,video2,1,1.0,"This scene depicts a city street with a crosswalk. There is one pedestrian standing in the crosswalk, and there's a poster of a person on the ground. The environment suggests an urban setting with buildings and traffic lights visible."
frame_1775.jpg,11,1,part1,10,0.8972827792167664,person,part1,7,0.85,"This image depicts a busy urban street scene with several pedestrians. The focus is on the crosswalk where people are waiting to cross the street, while others are walking along the sidewalk. There is a mix of adults and possibly children, all dressed in casual attire suitable for the weather. The presence of vehicles suggests that this is a main thoroughfare, likely with heavy traffic during peak hours. The buildings lining the street indicate a commercial or mixed-use area, with shops and restaurants visible on the ground floor."
frame_1776.jpg,10,1,part1,8,0.8908537030220032,person,part1,7,0.85,"This is a street scene in an urban area, likely taken during the daytime. There are several pedestrians visible, some walking and others standing or waiting. The environment suggests a commercial area with shops and businesses, as indicated by the presence of storefronts and signs. The weather appears to be overcast, and there is a mix of vehicles on the road, including cars and a scooter. There are no obvious mannequins or posters that resemble humans in this image."
frame_1792.jpg,5,3,part1,5,0.891502320766449,person,part1,5,0.95,"The image depicts a typical urban scene with pedestrians on the sidewalk and street. There is a storefront with an open door, indicating it might be in operation. The presence of people suggests this is a busy area, possibly during daytime hours when businesses are open. The weather appears to be overcast or cloudy, which may affect visibility and the overall atmosphere of the scene."
frame_1793.jpg,5,3,part1,6,0.9012349843978882,person,part1,5,0.87,"This image depicts a busy urban scene with multiple pedestrians walking on the sidewalk. The individuals are dressed casually and appear to be going about their daily routines. There is a storefront with a red sign, indicating it might be a commercial establishment. A traffic light is visible in the background, suggesting that this location is at an intersection or near a roadway. The presence of a dog suggests that this area may be pet-friendly. Overall, the image captures a typical day in a bustling city environment."
frame_1794.jpg,4,4,part1,4,0.907078742980957,person,part1,4,0.75,"The scene depicts a typical urban street corner during daylight hours. There are multiple pedestrians visible, with some walking and others standing or waiting. The presence of a storefront suggests a commercial area, possibly in a city center. The weather appears to be clear and the lighting indicates it's daytime."
frame_1795.jpg,3,4,part1,4,0.9070658087730408,person,part1,4,0.85,"This image depicts a city street scene with pedestrians walking on the sidewalk in front of a store. There are four visible individuals, all appearing to be adults engaged in typical urban activities. The scene is captured during daylight hours and there is no evidence of any mannequins or statues that resemble humans. The overall atmosphere suggests a typical day in an urban area with people going about their daily routines."
frame_1796.jpg,4,4,part1,6,0.9222898483276368,person,part1,3,0.95,
frame_1797.jpg,4,4,part1,4,0.9405578374862672,person,part1,2,0.95,"This scene depicts a city street with a storefront. There are two visible pedestrians: one walking on the sidewalk and another inside the store. The poster in the window is of a person, but it's not a real person. It is an advertisement or promotional material."
frame_1798.jpg,1,4,part1,2,0.940130650997162,person,part1,2,0.85,"This is an urban scene featuring a storefront with a poster of a person in the window and a pedestrian walking on the sidewalk. The store appears to be selling eyeglasses, as indicated by the signage. There is also a reflection of a person visible on the glass of the storefront."
frame_1799.jpg,0,4,part1,3,0.8267653584480286,person,part1,0,0.95,The image shows the exterior of a store or business establishment. There are no visible people in this scene.
frame_1800.jpg,0,4,part1,3,0.8191197514533997,person,part1,0,0.95,"The image depicts an urban scene with a storefront displaying posters and mannequins. The store appears to be selling eyeglasses, as indicated by the signage. There are no visible pedestrians in this scene."
frame_1801.jpg,0,4,part1,2,0.7214035987854004,person,part1,0,0.95,
frame_1802.jpg,0,4,part1,3,0.7632014155387878,person,part1,2,0.9,"The image depicts a street scene with a storefront displaying various items for sale, including cosmetics and eyewear. There is a person walking on the sidewalk to the right of the store, and another person standing in front of the store. The mannequin and posters are part of the store's merchandise and are not actual pedestrians."
frame_1803.jpg,0,3,part1,1,0.7126489877700806,person,part1,2,0.95,"The image shows an urban scene with a storefront displaying various items, including eyeglasses. A person is walking on the sidewalk to the left of the store, and another person is standing in front of the store. There are no mannequins or posters that resemble humans in this view. The environment appears to be a commercial area with shops and pedestrians."
frame_1804.jpg,2,2,part1,1,0.6011302471160889,person,part1,0,0.95,
frame_1805.jpg,2,1,part1,0,0.5576058626174927,ambiguous,part1,1,0.85,"The image shows a street scene with a storefront displaying various items, including what appears to be a mannequin and a poster with a human image. There is one adult standing in front of the store. The person is facing away from the camera, wearing dark clothing, and appears to be looking at something outside the frame of the photo. The setting suggests an urban environment with commercial establishments."
frame_2028.jpg,1,4,part1,1,0.8728702664375305,person,part1,3,0.85,"The image shows a street scene with two people walking on the sidewalk. There is one person standing in front of a store, and another person walking away from the camera. The environment suggests an urban setting with shops and vehicles present."
frame_2029.jpg,1,3,part1,1,0.9088513255119324,person,part1,2,0.85,"This urban scene features two visible pedestrians: one walking on the left and another standing in front of a storefront. The image also includes a car, a building with signage, and various other elements typical of an urban environment."
frame_2030.jpg,1,2,part1,1,0.8980963826179504,person,part1,1,0.85,"The image depicts an urban scene with a person walking on the sidewalk near a storefront. There is a car parked in front of the store, and the reflection of a pedestrian can be seen on the car window. The store has a sign that reads 'DORMITELDA' and another sign with the name 'ALMA MANJERA'. The person appears to be casually dressed and is carrying a handbag. There are no other visible pedestrians, and there are no mannequins or posters with human images in this image."
frame_2357.jpg,2,2,part1,2,0.8749701380729675,person,part1,3,0.75,"The image depicts an urban street scene with pedestrians on a sidewalk. There are three individuals visible: one walking to the left, one standing in the center, and one walking to the right. The car parked next to the building has a color that matches a person's clothing, but it is not a human. The buildings have red facades and yellow doors, suggesting a commercial area with shops or businesses. There are no visible posters or reflections that could be mistaken for humans."
frame_2358.jpg,2,2,part1,2,0.9147335290908812,person,part1,3,0.95,"This urban scene depicts a city street with three visible pedestrians: one walking to the left, one standing in front of a store, and one walking to the right. The image is taken from a vehicle, as indicated by the car's hood and the angle at which the photo was taken. There are no mannequins or statues present in this scene."
frame_2359.jpg,2,3,part1,2,0.9154145121574402,person,part1,3,0.95,"The image depicts an urban street scene with two pedestrians walking in opposite directions. On the left, there is a mannequin's reflection in a store window, which was initially mistaken for a person due to its position and the angle of the photo. The right side of the image shows a person walking on the sidewalk. There are no other visible pedestrians or objects that resemble humans."
frame_2360.jpg,2,3,part1,2,0.8890140056610107,person,part1,2,0.95,"This image depicts an urban street scene with two pedestrians visible. The person on the left is walking towards the camera, while the person on the right appears to be standing still. There are no mannequins or reflections that resemble humans in this image."
frame_2361.jpg,2,3,part1,2,0.9234153628349304,person,part1,2,0.95,"The image depicts an urban street scene with two pedestrians, one walking and one standing, both near shops. The scene is taken from the perspective of a vehicle on the road. There are no mannequins or posters that resemble humans in this image."
frame_2362.jpg,2,3,part1,2,0.8923947811126709,person,part1,2,0.95,"The scene depicts an urban setting with a storefront and pedestrians. There are two people visible: one walking to the left and another standing in front of the store. The image also contains a mannequin and a poster with a human image, which have been rejected as not being actual humans."
frame_2363.jpg,2,3,part1,2,0.868274986743927,person,part1,2,0.85,"This is an urban scene with two visible pedestrians. The image shows a street corner with shops, buildings, and vehicles. One adult is walking on the sidewalk to the left of the frame, while another adult is standing on the sidewalk to the right. There are no mannequins or reflections that resemble humans in this image."
frame_2364.jpg,1,3,part1,2,0.9103910326957704,person,part1,2,0.95,"This image depicts a city street scene with two visible pedestrians. There is one individual walking on the sidewalk to the left of the frame, and another person standing near a storefront on the right. The presence of shops and buildings suggests a commercial area. The overall atmosphere appears to be typical of an urban environment during daylight hours."
frame_2365.jpg,1,2,part1,2,0.8943219780921936,person,part1,2,0.85,"The image shows a city street scene with two pedestrians visible. One individual is walking to the left of the frame and appears to be in motion, while another person is standing on the right side of the image, partially obscured by a building corner. There are no mannequins or reflections that resemble humans, and there are no vehicle parts that appear human-like. The scene suggests an urban environment with commercial establishments, as indicated by the storefronts."
frame_2366.jpg,0,2,part1,0,0.4550687372684479,ambiguous,part1,2,0.75,"This urban scene depicts a city street with a mix of pedestrians and commercial establishments. There are two visible pedestrians: one walking on the sidewalk to the left, and another standing in front of a storefront. The image also includes a vehicle part that resembles a human figure, but this is not an actual person."
frame_2367.jpg,0,2,part1,1,0.7818208932876587,person,part1,0,0.95,
frame_2368.jpg,0,2,part1,1,0.7943568229675293,person,part1,0,0.95,The image depicts a city street scene with a building on the corner featuring a storefront with mannequins. There is no evidence of any pedestrians in this particular snapshot.
frame_2369.jpg,0,2,part1,1,0.692474901676178,person,part1,0,1.0,"The image appears to be taken from a street-level perspective looking towards a storefront. The store has a large window displaying mannequins and posters of people, which are not actual pedestrians. There is no evidence of any real pedestrians in the scene."
frame_2370.jpg,0,2,part1,3,0.800804078578949,person,part1,0,0.95,The image shows a city street scene with a storefront on the right side. The store has a mannequin in the window display and there are posters of people on the building. There are no visible pedestrians in the street or sidewalks.
frame_2371.jpg,1,2,part1,3,0.7446980476379395,person,part1,0,0.95,The image shows a city street scene with a storefront on the corner. The storefront has mannequins and posters of women's faces. There is no evidence of any pedestrians in this image.
frame_2372.jpg,2,2,part1,3,0.8495567440986633,person,part1,0,0.95,
frame_2373.jpg,2,2,part1,2,0.8314785957336426,person,part1,0,0.95,"The image depicts a street scene with a building that appears to be a retail establishment. There is a storefront with mannequins in the window display, which are not real people. The storefront has posters of women's faces, but they are not real people and do not count as pedestrians. There are no visible pedestrians on the street itself."
frame_2374.jpg,2,2,part1,4,0.8235644698143005,person,part1,0,0.95,The image depicts an urban street scene with a storefront displaying mannequins. There are no real pedestrians visible in this image.
frame_2375.jpg,1,2,part1,2,0.8327776193618774,person,part1,1,0.95,"The image depicts an urban scene with a red building on the corner of a street, which appears to be a retail store. There is one visible pedestrian standing in front of the store. The image also contains mannequins and posters within the store window display, which are not considered as humans for this analysis."
frame_2376.jpg,1,2,part1,2,0.8348171710968018,person,part1,0,0.5,"The image depicts an urban scene, featuring a storefront with various advertisements and mannequins in the window. There is no evidence of any pedestrians visible in this image, as all figures are either mannequins or printed posters."
frame_2377.jpg,1,2,part1,2,0.8608790636062622,person,part1,0,1.0,
frame_2378.jpg,1,2,part1,2,0.8315302729606628,person,part1,0,0.95,"This is a street scene with a building that appears to be a commercial establishment, possibly a department store or boutique. There are no visible pedestrians in the image; all figures present are mannequins used for display purposes."
frame_2378.jpg,1,2,part1,2,0.8315302729606628,person,week3,2,0.85,"The image shows an urban scene with a paved area that appears to be a pedestrian zone or sidewalk. There are two visible people: one walking and one standing. The person walking is on the left side of the frame, while the person standing is on the right. In the background, there's a body of water reflecting some buildings, which suggests an urban setting. There is no vehicle in motion that resembles a human; the reflection in the water could be mistaken for a human figure but it's not a real person. The statue is clearly visible and does not resemble a human being."
frame_2378.jpg,1,2,week3,5,0.8535376191139221,person,part1,0,0.95,"This is a street scene with a building that appears to be a commercial establishment, possibly a department store or boutique. There are no visible pedestrians in the image; all figures present are mannequins used for display purposes."
frame_2378.jpg,1,2,week3,5,0.8535376191139221,person,week3,2,0.85,"The image shows an urban scene with a paved area that appears to be a pedestrian zone or sidewalk. There are two visible people: one walking and one standing. The person walking is on the left side of the frame, while the person standing is on the right. In the background, there's a body of water reflecting some buildings, which suggests an urban setting. There is no vehicle in motion that resembles a human; the reflection in the water could be mistaken for a human figure but it's not a real person. The statue is clearly visible and does not resemble a human being."
frame_2378.jpg,5,1,part1,2,0.8315302729606628,person,part1,0,0.95,"This is a street scene with a building that appears to be a commercial establishment, possibly a department store or boutique. There are no visible pedestrians in the image; all figures present are mannequins used for display purposes."
frame_2378.jpg,5,1,part1,2,0.8315302729606628,person,week3,2,0.85,"The image shows an urban scene with a paved area that appears to be a pedestrian zone or sidewalk. There are two visible people: one walking and one standing. The person walking is on the left side of the frame, while the person standing is on the right. In the background, there's a body of water reflecting some buildings, which suggests an urban setting. There is no vehicle in motion that resembles a human; the reflection in the water could be mistaken for a human figure but it's not a real person. The statue is clearly visible and does not resemble a human being."
frame_2378.jpg,5,1,week3,5,0.8535376191139221,person,part1,0,0.95,"This is a street scene with a building that appears to be a commercial establishment, possibly a department store or boutique. There are no visible pedestrians in the image; all figures present are mannequins used for display purposes."
frame_2378.jpg,5,1,week3,5,0.8535376191139221,person,week3,2,0.85,"The image shows an urban scene with a paved area that appears to be a pedestrian zone or sidewalk. There are two visible people: one walking and one standing. The person walking is on the left side of the frame, while the person standing is on the right. In the background, there's a body of water reflecting some buildings, which suggests an urban setting. There is no vehicle in motion that resembles a human; the reflection in the water could be mistaken for a human figure but it's not a real person. The statue is clearly visible and does not resemble a human being."
frame_2379.jpg,1,2,part1,2,0.8554835319519043,person,part1,0,0.95,"The image depicts an urban scene with a large building on the corner. The street appears to be quiet, and there is no evidence of any pedestrians present. There's a red facade on the building and a storefront with mannequins and posters in the window."
frame_2379.jpg,1,2,part1,2,0.8554835319519043,person,week3,2,0.95,"The scene is an urban setting, likely a city street or plaza. There are two people in the image: one adult walking to the left and another adult standing on the right side of the frame. The area appears to be a public space with benches, possibly near a body of water given the presence of a boat. The weather seems overcast, and there is no visible text or distinctive landmarks that provide additional context about the location."
frame_2379.jpg,1,2,week3,5,0.8957507610321045,person,part1,0,0.95,"The image depicts an urban scene with a large building on the corner. The street appears to be quiet, and there is no evidence of any pedestrians present. There's a red facade on the building and a storefront with mannequins and posters in the window."
frame_2379.jpg,1,2,week3,5,0.8957507610321045,person,week3,2,0.95,"The scene is an urban setting, likely a city street or plaza. There are two people in the image: one adult walking to the left and another adult standing on the right side of the frame. The area appears to be a public space with benches, possibly near a body of water given the presence of a boat. The weather seems overcast, and there is no visible text or distinctive landmarks that provide additional context about the location."
frame_2379.jpg,4,1,part1,2,0.8554835319519043,person,part1,0,0.95,"The image depicts an urban scene with a large building on the corner. The street appears to be quiet, and there is no evidence of any pedestrians present. There's a red facade on the building and a storefront with mannequins and posters in the window."
frame_2379.jpg,4,1,part1,2,0.8554835319519043,person,week3,2,0.95,"The scene is an urban setting, likely a city street or plaza. There are two people in the image: one adult walking to the left and another adult standing on the right side of the frame. The area appears to be a public space with benches, possibly near a body of water given the presence of a boat. The weather seems overcast, and there is no visible text or distinctive landmarks that provide additional context about the location."
frame_2379.jpg,4,1,week3,5,0.8957507610321045,person,part1,0,0.95,"The image depicts an urban scene with a large building on the corner. The street appears to be quiet, and there is no evidence of any pedestrians present. There's a red facade on the building and a storefront with mannequins and posters in the window."
frame_2379.jpg,4,1,week3,5,0.8957507610321045,person,week3,2,0.95,"The scene is an urban setting, likely a city street or plaza. There are two people in the image: one adult walking to the left and another adult standing on the right side of the frame. The area appears to be a public space with benches, possibly near a body of water given the presence of a boat. The weather seems overcast, and there is no visible text or distinctive landmarks that provide additional context about the location."
frame_2380.jpg,1,1,part1,2,0.8199025988578796,person,part1,3,0.85,"The image depicts a city street scene with pedestrians walking along the sidewalk in front of a storefront. There is one adult walking to the left, another standing in front of the storefront, and a third walking to the right. The scene appears to be taken during daylight hours, as indicated by the brightness of the image. There are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,1,1,part1,2,0.8199025988578796,person,week3,3,0.85,"This image depicts an urban scene with pedestrians on a sidewalk. There is a child standing near a statue, and two adults are walking along the sidewalk. The setting appears to be a public square or plaza, possibly in a city center given the presence of a building with a glass facade. The ground is paved with cobblestones, and there are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,1,1,week3,5,0.8225939869880676,person,part1,3,0.85,"The image depicts a city street scene with pedestrians walking along the sidewalk in front of a storefront. There is one adult walking to the left, another standing in front of the storefront, and a third walking to the right. The scene appears to be taken during daylight hours, as indicated by the brightness of the image. There are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,1,1,week3,5,0.8225939869880676,person,week3,3,0.85,"This image depicts an urban scene with pedestrians on a sidewalk. There is a child standing near a statue, and two adults are walking along the sidewalk. The setting appears to be a public square or plaza, possibly in a city center given the presence of a building with a glass facade. The ground is paved with cobblestones, and there are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,4,1,part1,2,0.8199025988578796,person,part1,3,0.85,"The image depicts a city street scene with pedestrians walking along the sidewalk in front of a storefront. There is one adult walking to the left, another standing in front of the storefront, and a third walking to the right. The scene appears to be taken during daylight hours, as indicated by the brightness of the image. There are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,4,1,part1,2,0.8199025988578796,person,week3,3,0.85,"This image depicts an urban scene with pedestrians on a sidewalk. There is a child standing near a statue, and two adults are walking along the sidewalk. The setting appears to be a public square or plaza, possibly in a city center given the presence of a building with a glass facade. The ground is paved with cobblestones, and there are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,4,1,week3,5,0.8225939869880676,person,part1,3,0.85,"The image depicts a city street scene with pedestrians walking along the sidewalk in front of a storefront. There is one adult walking to the left, another standing in front of the storefront, and a third walking to the right. The scene appears to be taken during daylight hours, as indicated by the brightness of the image. There are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2380.jpg,4,1,week3,5,0.8225939869880676,person,week3,3,0.85,"This image depicts an urban scene with pedestrians on a sidewalk. There is a child standing near a statue, and two adults are walking along the sidewalk. The setting appears to be a public square or plaza, possibly in a city center given the presence of a building with a glass facade. The ground is paved with cobblestones, and there are no visible vehicles or other objects that could be mistaken for pedestrians."
frame_2381.jpg,1,1,part1,2,0.8602748513221741,person,part1,2,0.85,"The image shows an urban scene with two pedestrians. On the left side of the frame, there is an adult walking on the sidewalk. In the center, another adult is standing in front of a storefront. The background features a building with a red facade and a large window displaying mannequins. There are no visible vehicles or crosswalks in this image."
frame_2381.jpg,1,1,part1,2,0.8602748513221741,person,week3,4,0.95,"This image depicts an urban scene with several pedestrians on a sidewalk. The environment suggests a public space, possibly near a park or a city square, given the presence of benches and the open area. The weather appears to be overcast, which may affect visibility slightly."
frame_2381.jpg,1,1,week3,5,0.8672999143600464,person,part1,2,0.85,"The image shows an urban scene with two pedestrians. On the left side of the frame, there is an adult walking on the sidewalk. In the center, another adult is standing in front of a storefront. The background features a building with a red facade and a large window displaying mannequins. There are no visible vehicles or crosswalks in this image."
frame_2381.jpg,1,1,week3,5,0.8672999143600464,person,week3,4,0.95,"This image depicts an urban scene with several pedestrians on a sidewalk. The environment suggests a public space, possibly near a park or a city square, given the presence of benches and the open area. The weather appears to be overcast, which may affect visibility slightly."
frame_2381.jpg,5,1,part1,2,0.8602748513221741,person,part1,2,0.85,"The image shows an urban scene with two pedestrians. On the left side of the frame, there is an adult walking on the sidewalk. In the center, another adult is standing in front of a storefront. The background features a building with a red facade and a large window displaying mannequins. There are no visible vehicles or crosswalks in this image."
frame_2381.jpg,5,1,part1,2,0.8602748513221741,person,week3,4,0.95,"This image depicts an urban scene with several pedestrians on a sidewalk. The environment suggests a public space, possibly near a park or a city square, given the presence of benches and the open area. The weather appears to be overcast, which may affect visibility slightly."
frame_2381.jpg,5,1,week3,5,0.8672999143600464,person,part1,2,0.85,"The image shows an urban scene with two pedestrians. On the left side of the frame, there is an adult walking on the sidewalk. In the center, another adult is standing in front of a storefront. The background features a building with a red facade and a large window displaying mannequins. There are no visible vehicles or crosswalks in this image."
frame_2381.jpg,5,1,week3,5,0.8672999143600464,person,week3,4,0.95,"This image depicts an urban scene with several pedestrians on a sidewalk. The environment suggests a public space, possibly near a park or a city square, given the presence of benches and the open area. The weather appears to be overcast, which may affect visibility slightly."
frame_2382.jpg,1,1,part1,2,0.8407491445541382,person,part1,2,0.85,"This image captures a typical urban scene on a city street. There are two visible pedestrians: one walking away from the camera and another standing in front of a store. The presence of vehicles, including cars and trucks, suggests that this is a busy area with traffic. The architecture of the buildings and the signage indicate a commercial district with shops and businesses. The red facade of the building on the left adds a vibrant touch to the scene."
frame_2382.jpg,1,1,part1,2,0.8407491445541382,person,week3,3,0.95,"The image depicts an urban scene, likely taken from the perspective of someone standing in front of a building. There are three visible pedestrians: one adult walking to the left, another adult standing in the center, and a child walking to the right. The setting appears to be a public space with paved ground, possibly a sidewalk or plaza, adjacent to a street with parked cars. The weather is overcast, suggesting it might be raining or cloudy. There are no mannequins, statues, posters with human images, reflections, or vehicle parts that resemble humans in this image."
frame_2382.jpg,1,1,week3,5,0.9097924828529358,person,part1,2,0.85,"This image captures a typical urban scene on a city street. There are two visible pedestrians: one walking away from the camera and another standing in front of a store. The presence of vehicles, including cars and trucks, suggests that this is a busy area with traffic. The architecture of the buildings and the signage indicate a commercial district with shops and businesses. The red facade of the building on the left adds a vibrant touch to the scene."
frame_2382.jpg,1,1,week3,5,0.9097924828529358,person,week3,3,0.95,"The image depicts an urban scene, likely taken from the perspective of someone standing in front of a building. There are three visible pedestrians: one adult walking to the left, another adult standing in the center, and a child walking to the right. The setting appears to be a public space with paved ground, possibly a sidewalk or plaza, adjacent to a street with parked cars. The weather is overcast, suggesting it might be raining or cloudy. There are no mannequins, statues, posters with human images, reflections, or vehicle parts that resemble humans in this image."
frame_2382.jpg,4,1,part1,2,0.8407491445541382,person,part1,2,0.85,"This image captures a typical urban scene on a city street. There are two visible pedestrians: one walking away from the camera and another standing in front of a store. The presence of vehicles, including cars and trucks, suggests that this is a busy area with traffic. The architecture of the buildings and the signage indicate a commercial district with shops and businesses. The red facade of the building on the left adds a vibrant touch to the scene."
frame_2382.jpg,4,1,part1,2,0.8407491445541382,person,week3,3,0.95,"The image depicts an urban scene, likely taken from the perspective of someone standing in front of a building. There are three visible pedestrians: one adult walking to the left, another adult standing in the center, and a child walking to the right. The setting appears to be a public space with paved ground, possibly a sidewalk or plaza, adjacent to a street with parked cars. The weather is overcast, suggesting it might be raining or cloudy. There are no mannequins, statues, posters with human images, reflections, or vehicle parts that resemble humans in this image."
frame_2382.jpg,4,1,week3,5,0.9097924828529358,person,part1,2,0.85,"This image captures a typical urban scene on a city street. There are two visible pedestrians: one walking away from the camera and another standing in front of a store. The presence of vehicles, including cars and trucks, suggests that this is a busy area with traffic. The architecture of the buildings and the signage indicate a commercial district with shops and businesses. The red facade of the building on the left adds a vibrant touch to the scene."
frame_2382.jpg,4,1,week3,5,0.9097924828529358,person,week3,3,0.95,"The image depicts an urban scene, likely taken from the perspective of someone standing in front of a building. There are three visible pedestrians: one adult walking to the left, another adult standing in the center, and a child walking to the right. The setting appears to be a public space with paved ground, possibly a sidewalk or plaza, adjacent to a street with parked cars. The weather is overcast, suggesting it might be raining or cloudy. There are no mannequins, statues, posters with human images, reflections, or vehicle parts that resemble humans in this image."
frame_2383.jpg,1,1,part1,2,0.8313403129577637,person,part1,0,0.98,"The image shows a city street with a storefront. There is a mannequin in the window of the store, which is not a human. The glass door of the building reflects a person's image, but this is not an actual pedestrian. There are no other visible people in the scene."
frame_2383.jpg,1,1,part1,2,0.8313403129577637,person,week3,4,0.95,"This scene depicts a public outdoor space, likely a university or school courtyard, with paved surfaces and some greenery. There are pedestrians walking and standing in various parts of the area. The presence of statues, posters, and reflections suggests that this is an urban environment where art installations and architectural features are common."
frame_2383.jpg,1,1,week3,6,0.8679531812667847,person,part1,0,0.98,"The image shows a city street with a storefront. There is a mannequin in the window of the store, which is not a human. The glass door of the building reflects a person's image, but this is not an actual pedestrian. There are no other visible people in the scene."
frame_2383.jpg,1,1,week3,6,0.8679531812667847,person,week3,4,0.95,"This scene depicts a public outdoor space, likely a university or school courtyard, with paved surfaces and some greenery. There are pedestrians walking and standing in various parts of the area. The presence of statues, posters, and reflections suggests that this is an urban environment where art installations and architectural features are common."
frame_2383.jpg,4,1,part1,2,0.8313403129577637,person,part1,0,0.98,"The image shows a city street with a storefront. There is a mannequin in the window of the store, which is not a human. The glass door of the building reflects a person's image, but this is not an actual pedestrian. There are no other visible people in the scene."
